<s>|22 27 -5.4628751
<s>|22 26 -6.045598
<s>|23 20 -3.221457
<s>|23 17 -3.240923
<s>|23 3 -3.3432761
<s>|23 5 -3.43531
<s>|23 6 -3.513511
<s>|23 11 -3.640723
<s>|23 10 -3.657456
<s>|23 21 -3.657464
<s>|23 2 -3.8741211
<s>|23 22 -3.87435
<s>|23 15 -4.704399
<s>|23 9 -4.819346
<s>|23 13 -4.9170796
<s>|23 8 -4.9201713
<s>|23 24 -5.0149999
<s>|23 7 -5.028586
<s>|23 4 -5.1242286
<s>|23 16 -5.302425
<s>|23 19 -5.308198
<s>|23 1 -5.317605
<s>|23 14 -5.317727
<s>|23 23 -5.319025
<s>|23 12 -5.5827561
<s>|23 25 -5.8101351
<s>|23 18 -5.959905
<s>|23 27 -6.1554851
<s>|23 26 -6.738208
<s>|1 9 -1.9297433
<s>|1 3 -2.4036341
<s>|1 17 -2.740273
<s>|1 24 -2.889161
<s>|1 11 -2.951057
<s>|1 8 -3.131923
<s>|1 21 -3.5601051
<s>|1 22 -3.6097145
<s>|1 10 -3.808998
<s>|1 13 -3.903746
<s>|1 1 -3.942456
<s>|1 2 -3.9678751
<s>|1 7 -4.1435985
<s>|1 14 -4.160962
<s>|1 5 -4.326736
<s>|1 4 -4.3279566
<s>|1 16 -4.506153
<s>|1 19 -4.511926
<s>|1 20 -4.525215
<s>|1 23 -4.6135264
<s>|1 6 -4.67383
<s>|1 12 -4.7864841
<s>|1 25 -5.0138631
<s>|1 15 -5.028875
<s>|1 18 -5.163633
<s>|1 27 -5.3592131
<s>|1 26 -5.941936
<s>|3 2 -1.7707162
<s>|3 11 -1.9434275
<s>|3 9 -2.0828985
<s>|3 14 -2.1291284
<s>|3 21 -2.1747327
<s>|3 15 -2.3075342
<s>|3 6 -2.313825
<s>|3 5 -2.34432
<s>|3 8 -2.5524901
<s>|3 16 -2.5787132
<s>|3 20 -2.591182
<s>|3 22 -2.675109
<s>|3 1 -2.695032
<s>|3 19 -2.958168
<s>|3 24 -2.98285
<s>|3 23 -3.0803411
<s>|3 13 -3.112054
<s>|3 10 -3.311487
<s>|3 17 -3.352031
<s>|3 7 -3.435577
<s>|3 3 -3.4525731
<s>|3 12 -3.90978
<s>|3 4 -4.327373
<s>|3 25 -4.430087
<s>|3 27 -4.7754101
<s>|3 18 -4.902839
<s>|3 26 -5.358133
<s>|2 1 -1.9915477
<s>|2 5 -2.2607981
<s>|2 9 -2.406577
<s>|2 11 -2.532385
<s>|2 19 -2.5729187
<s>|2 21 -2.583949
<s>|2 22 -2.598735
<s>|2 18 -2.5998799
<s>|2 14 -2.63287
<s>|2 4 -2.7050407
<s>|2 3 -2.7061411
<s>|2 17 -2.781366
<s>|2 2 -2.8496851
<s>|2 8 -2.852917
<s>|2 13 -2.858296
<s>|2 23 -2.9019308
<s>|2 10 -2.915633
<s>|2 24 -3.001262
<s>|2 16 -3.048921
<s>|2 7 -3.378162
<s>|2 15 -3.456825
<s>|2 25 -4.019689
<s>|2 6 -4.043988
<s>|2 27 -4.096202
<s>|2 12 -4.142774
<s>|2 20 -4.901528
<s>|2 26 -5.568992
<s>|5 2 -2.2030631
<s>|5 6 -2.391547
<s>|5 20 -2.473799
<s>|5 3 -2.6357841
<s>|5 7 -2.824287
<s>|5 13 -2.903918
<s>|5 9 -2.931325
<s>|5 10 -3.040107
<s>|5 8 -3.197642
<s>|5 16 -3.261217
<s>|5 17 -3.335469
<s>|5 4 -3.378532
<s>|5 14 -3.41547
<s>|5 5 -3.489735
<s>|5 1 -3.565596
<s>|5 24 -3.847472
<s>|5 19 -4.458922
<s>|5 23 -4.5605224
<s>|5 22 -4.673993
<s>|5 12 -4.7334801
<s>|5 11 -4.901555
<s>|5 21 -4.901559
<s>|5 25 -4.9608591
<s>|5 18 -5.110629
<s>|5 27 -5.3062091
<s>|5 15 -5.31813
<s>|5 26 -5.888932
<s>|4 3 -2.4064981
<s>|4 20 -3.126366
<s>|4 6 -3.609043
<s>|4 7 -3.609369
<s>|4 10 -3.624602
<s>|4 19 -3.712278
<s>|4 2 -4.1361741
<s>|4 4 -4.25422
<s>|4 15 -4.327292
<s>|4 13 -4.6321266
<s>|4 8 -4.6352183
<s>|4 17 -4.669964
<s>|4 14 -4.672281
<s>|4 22 -4.673993
<s>|4 5 -4.90159
<s>|4 9 -5.02823
<s>|4 1 -5.028351
<s>|4 24 -5.028782
<s>|4 23 -5.1248454
<s>|4 12 -5.2978031
<s>|4 11 -5.31754
<s>|4 21 -5.317543
<s>|4 16 -5.318032
<s>|4 25 -5.5251821
<s>|4 18 -5.674952
<s>|4 27 -5.8705321
<s>|4 26 -6.453255
<s>|7 6 -2.492068
<s>|7 3 -2.9124231
<s>|7 4 -3.012871
<s>|7 11 -3.069943
<s>|7 9 -3.267569
<s>|7 17 -3.352031
<s>|7 5 -3.360328
<s>|7 19 -3.369337
<s>|7 22 -3.378
<s>|7 20 -3.415255
<s>|7 14 -3.435464
<s>|7 26 -3.4506388
<s>|7 13 -3.526439
<s>|7 8 -3.58004
<s>|7 16 -3.625099
<s>|7 27 -3.6659692
<s>|7 21 -3.82135
<s>|7 1 -3.821412
<s>|7 2 -3.9343241
<s>|7 10 -4.004321
<s>|7 15 -4.180542
<s>|7 7 -4.4160135
<s>|7 24 -4.4911429
<s>|7 12 -5.034794
<s>|7 23 -5.319025
<s>|7 25 -5.332903
<s>|7 18 -5.436048
<s>|6 3 -2.2918441
<s>|6 9 -2.340102
<s>|6 5 -2.616891
<s>|6 17 -2.617118
<s>|6 1 -2.714046
<s>|6 10 -2.74834
<s>|6 16 -2.821981
<s>|6 21 -2.839278
<s>|6 19 -2.863616
<s>|6 11 -2.868784
<s>|6 22 -2.888802
<s>|6 13 -2.951533
<s>|6 24 -2.975698
<s>|6 6 -3.00074
<s>|6 15 -3.102565
<s>|6 14 -3.116648
<s>|6 4 -3.163735
<s>|6 8 -3.22826
<s>|6 2 -3.4670161
<s>|6 27 -3.6175762
<s>|6 18 -3.642006
<s>|6 7 -3.9660025
<s>|6 25 -4.689217
<s>|6 23 -4.90304
<s>|6 12 -4.908065
<s>|6 20 -5.317513
<s>|6 26 -5.76434
<s>|9 3 -1.8681111
<s>|9 20 -2.345089
<s>|9 10 -2.441513
<s>|9 11 -2.442557
<s>|9 21 -2.524779
<s>|9 7 -2.781406
<s>|9 6 -2.814059
<s>|9 2 -2.8289331
<s>|9 5 -2.912591
<s>|9 17 -3.01634
<s>|9 9 -3.203064
<s>|9 1 -3.335273
<s>|9 16 -3.594557
<s>|9 22 -3.640862
<s>|9 13 -3.675345
<s>|9 14 -3.903934
<s>|9 12 -3.940923
<s>|9 19 -4.254898
<s>|9 15 -4.327292
<s>|9 23 -4.3564984
<s>|9 8 -4.52572
<s>|9 4 -4.674526
<s>|9 25 -4.7568351
<s>|9 18 -4.906605
<s>|9 27 -5.1021851
<s>|9 24 -5.318037
<s>|9 26 -5.684908
<s>|8 21 -2.432279
<s>|8 3 -2.7567091
<s>|8 10 -3.16856
<s>|8 20 -3.215249
<s>|8 7 -3.352071
<s>|8 2 -3.3602041
<s>|8 5 -3.456269
<s>|8 6 -3.731694
<s>|8 11 -3.935429
<s>|8 8 -3.968442
<s>|8 1 -4.344944
<s>|8 9 -4.425562
<s>|8 13 -4.5232956
<s>|8 14 -4.52543
<s>|8 24 -4.6212159
<s>|8 4 -4.7304446
<s>|8 16 -4.908641
<s>|8 19 -4.914414
<s>|8 22 -5.028424
<s>|8 12 -5.1889721
<s>|8 17 -5.317802
<s>|8 15 -5.31813
<s>|8 23 -5.319025
<s>|8 25 -5.4163511
<s>|8 18 -5.566121
<s>|8 27 -5.7617011
<s>|8 26 -6.344424
<s>|END 11 -2.855122
<s>|END 2 -3.0121101
<s>|END 9 -3.274579
<s>|END 21 -3.335211
<s>|END 15 -3.396759
<s>|END 14 -3.478444
<s>|END 5 -3.551971
<s>|END 22 -3.693143
<s>|END 3 -3.7315851
<s>|END 1 -3.731784
<s>|END 19 -3.774573
<s>|END 8 -3.774702
<s>|END 13 -4.044489
<s>|END 20 -4.087666
<s>|END 23 -4.089178
<s>|END 17 -4.136526
<s>|END 6 -4.253524
<s>|END 24 -4.327199
<s>|END 16 -4.415217
<s>|END 10 -4.662175
<s>|END 12 -4.908065
<s>|END 7 -5.028586
<s>|END 4 -5.1811336
<s>|END 25 -5.8670401
<s>|END 18 -6.01681
<s>|END 27 -6.2123901
<s>|END 26 -6.795113
<s>|11 3 -2.2458261
<s>|11 2 -2.3970681
<s>|11 10 -2.430244
<s>|11 20 -2.545344
<s>|11 5 -2.733898
<s>|11 7 -2.790576
<s>|11 21 -2.852444
<s>|11 9 -2.865962
<s>|11 6 -2.900421
<s>|11 11 -2.9752
<s>|11 22 -3.111716
<s>|11 14 -3.351957
<s>|11 19 -3.490049
<s>|11 15 -3.502045
<s>|11 8 -3.539232
<s>|11 23 -3.54024
<s>|11 24 -3.657958
<s>|11 13 -3.732195
<s>|11 4 -4.136936
<s>|11 17 -4.326964
<s>|11 1 -4.525308
<s>|11 12 -4.6665331
<s>|11 25 -4.8939121
<s>|11 18 -5.043682
<s>|11 27 -5.2392621
<s>|11 16 -5.318032
<s>|11 26 -5.821985
<s>|10 3 -2.2626891
<s>|10 9 -2.501468
<s>|10 1 -2.618479
<s>|10 5 -2.662743
<s>|10 22 -2.696969
<s>|10 11 -2.776591
<s>|10 24 -2.826994
<s>|10 14 -2.885955
<s>|10 21 -2.951061
<s>|10 20 -2.957792
<s>|10 19 -3.028277
<s>|10 16 -3.070435
<s>|10 17 -3.083644
<s>|10 18 -3.0846656
<s>|10 2 -3.2340851
<s>|10 23 -3.255419
<s>|10 8 -3.369466
<s>|10 6 -3.467081
<s>|10 4 -3.478928
<s>|10 13 -3.490177
<s>|10 7 -3.513837
<s>|10 15 -4.088284
<s>|10 25 -4.540605
<s>|10 12 -4.680364
<s>|10 10 -5.02828
<s>|10 27 -5.326049
<s>|10 26 -5.809879
<s>|13 3 -2.5098121
<s>|13 7 -3.121699
<s>|13 19 -3.121747
<s>|13 6 -3.157607
<s>|13 2 -3.2538441
<s>|13 11 -3.267624
<s>|13 13 -3.343886
<s>|13 20 -3.386891
<s>|13 10 -3.467101
<s>|13 12 -3.5324721
<s>|13 5 -3.903304
<s>|13 22 -4.087832
<s>|13 8 -4.5255093
<s>|13 17 -4.560255
<s>|13 24 -4.6203379
<s>|13 4 -4.7295666
<s>|13 21 -4.901559
<s>|13 15 -4.902146
<s>|13 16 -4.907763
<s>|13 9 -5.02823
<s>|13 1 -5.317605
<s>|13 14 -5.317727
<s>|13 23 -5.319025
<s>|13 25 -5.4154731
<s>|13 18 -5.565243
<s>|13 27 -5.7608231
<s>|13 26 -6.343546
<s>|12 2 -3.1970761
<s>|12 6 -4.13624
<s>|12 10 -4.253544
<s>|12 5 -4.26826686
<s>|12 20 -4.673827
<s>|12 11 -4.925864
<s>|12 22 -5.0026375
<s>|12 7 -5.028586
<s>|12 15 -5.30105
<s>|12 3 -5.3174061
<s>|12 21 -5.317543
<s>|12 1 -5.335379
<s>|12 9 -5.415997
<s>|12 13 -5.5137306
<s>|12 8 -5.5168223
<s>|12 17 -5.551568
<s>|12 14 -5.553885
<s>|12 24 -5.6116509
<s>|12 4 -5.7208796
<s>|12 16 -5.899076
<s>|12 19 -5.904849
<s>|12 23 -6.0064494
<s>|12 12 -6.1794071
<s>|12 25 -6.4067861
<s>|12 18 -6.556556
<s>|12 27 -6.7521361
<s>|12 26 -7.334859
<s>|15 22 -2.839413
<s>|15 20 -2.964661
<s>|15 3 -3.0654201
<s>|15 2 -3.1163701
<s>|15 5 -3.260759
<s>|15 9 -3.311437
<s>|15 4 -3.39684
<s>|15 21 -3.425168
<s>|15 14 -3.731906
<s>|15 19 -3.7528
<s>|15 17 -3.797408
<s>|15 6 -3.96794
<s>|15 11 -4.004326
<s>|15 1 -4.13633
<s>|15 13 -4.191436
<s>|15 10 -4.27836
<s>|15 15 -4.377489
<s>|15 8 -4.674332
<s>|15 7 -4.901857
<s>|15 16 -4.902048
<s>|15 23 -4.90304
<s>|15 24 -5.318037
<s>|15 18 -5.318823
<s>|15 12 -5.324049
<s>|15 25 -5.332903
<s>|15 27 -5.8285751
<s>|15 26 -6.411298
<s>|14 21 -2.404724
<s>|14 2 -2.4726191
<s>|14 3 -2.5954931
<s>|14 10 -2.941102
<s>|14 20 -2.95103
<s>|14 22 -2.964827
<s>|14 6 -3.253909
<s>|14 5 -3.3039
<s>|14 7 -3.752753
<s>|14 14 -3.847163
<s>|14 9 -4.184791
<s>|14 8 -4.2856163
<s>|14 11 -4.414724
<s>|14 4 -4.4896736
<s>|14 16 -4.66787
<s>|14 19 -4.673643
<s>|14 23 -4.7752434
<s>|14 12 -4.9482011
<s>|14 17 -5.028547
<s>|14 24 -5.028782
<s>|14 15 -5.028875
<s>|14 25 -5.1755801
<s>|14 1 -5.317605
<s>|14 13 -5.318016
<s>|14 18 -5.32535
<s>|14 27 -5.5209301
<s>|14 26 -6.103653
<s>|17 3 -2.3840991
<s>|17 10 -2.682131
<s>|17 2 -2.8714791
<s>|17 20 -2.894488
<s>|17 21 -3.040115
<s>|17 7 -3.221786
<s>|17 11 -3.296371
<s>|17 6 -3.303841
<s>|17 17 -3.539017
<s>|17 5 -3.579597
<s>|17 9 -3.674814
<s>|17 8 -4.3606763
<s>|17 14 -4.397739
<s>|17 22 -4.414863
<s>|17 24 -4.4555049
<s>|17 12 -4.531752
<s>|17 16 -4.74293
<s>|17 23 -4.8503034
<s>|17 19 -5.028633
<s>|17 4 -5.028956
<s>|17 25 -5.2506401
<s>|17 1 -5.317605
<s>|17 13 -5.318016
<s>|17 15 -5.31813
<s>|17 18 -5.40041
<s>|17 27 -5.5959901
<s>|17 26 -6.178713
<s>|16 3 -2.4919591
<s>|16 6 -2.572546
<s>|16 10 -3.26072
<s>|16 16 -3.319747
<s>|16 2 -3.4055301
<s>|16 20 -3.62458
<s>|16 21 -3.79715
<s>|16 22 -3.797285
<s>|16 11 -3.94476
<s>|16 5 -4.190993
<s>|16 15 -4.319946
<s>|16 1 -4.354275
<s>|16 7 -4.525544
<s>|16 19 -4.525591
<s>|16 8 -4.5357183
<s>|16 17 -4.570464
<s>|16 24 -4.6305469
<s>|16 4 -4.7397756
<s>|16 14 -4.901743
<s>|16 12 -5.1983031
<s>|16 9 -5.317485
<s>|16 13 -5.318016
<s>|16 23 -5.319025
<s>|16 25 -5.4256821
<s>|16 18 -5.575452
<s>|16 27 -5.7710321
<s>|16 26 -6.353755
<s>|19 3 -2.4637451
<s>|19 6 -2.715903
<s>|19 20 -2.921839
<s>|19 2 -2.9895341
<s>|19 10 -3.048423
<s>|19 7 -3.319555
<s>|19 5 -3.51357
<s>|19 11 -3.640723
<s>|19 19 -3.712278
<s>|19 22 -4.136403
<s>|19 9 -4.190904
<s>|19 14 -4.191147
<s>|19 1 -4.326768
<s>|19 13 -4.327178
<s>|19 21 -4.414728
<s>|19 17 -4.470243
<s>|19 15 -4.674445
<s>|19 16 -4.817751
<s>|19 24 -4.902053
<s>|19 23 -4.9251244
<s>|19 4 -5.028956
<s>|19 12 -5.0980821
<s>|19 8 -5.318017
<s>|19 25 -5.3254611
<s>|19 18 -5.475231
<s>|19 27 -5.6708111
<s>|19 26 -6.253534
<s>|18 20 -3.116433
<s>|18 2 -3.1313561
<s>|18 10 -3.19716
<s>|18 6 -3.253909
<s>|18 3 -3.2888701
<s>|18 5 -3.752486
<s>|18 21 -3.79715
<s>|18 22 -4.087832
<s>|18 14 -4.136452
<s>|18 15 -4.649274
<s>|18 4 -4.674526
<s>|18 13 -4.8619546
<s>|18 8 -4.8650463
<s>|18 7 -4.8847455
<s>|18 17 -4.899792
<s>|18 24 -4.9598749
<s>|18 9 -5.02823
<s>|18 16 -5.2473
<s>|18 19 -5.253073
<s>|18 11 -5.31754
<s>|18 1 -5.317605
<s>|18 23 -5.3546734
<s>|18 12 -5.5276311
<s>|18 25 -5.7550101
<s>|18 18 -5.90478
<s>|18 27 -6.1003601
<s>|18 26 -6.683083
